Sample,Cross,Tank,System,Year,Polyp,UniPolyp,Mesentry,UniMesentary,Egg,D1,D2,AverageDiameter,Treatment
5446,LL,SGS4C,SGS4,2020,1,5446_1,2,5446_1_2,1,0.03,0.03,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,2,5446_1_2,2,0.06,0.06,0.06,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,2,5446_1_2,3,0.07,0.06,0.065,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,2,5446_1_2,4,0.05,0.05,0.05,Elevated
5490,LL,SGS4A,SGS4,2020,3,5490_3,1,5490_3_1,1,0.03,0.04,0.035,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,1,5490_3_1,2,0.04,0.03,0.035,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,1,5490_3_1,3,0.02,0.01,0.015,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,2,5490_3_2,1,0.02,0.02,0.02,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,2,5490_3_2,2,0.06,0.04,0.05,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,2,5490_3_2,3,0.05,0.04,0.045,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,3,5490_3_3,4,0.08,0.03,0.055,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,3,5490_3_3,1,0.03,0.02,0.025,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,3,5490_3_3,2,0.03,0.03,0.03,Ambient
5490,LL,SGS4A,SGS4,2020,3,5490_3,3,5490_3_3,3,0.04,0.04,0.04,Ambient
5490,LL,SGS4A,SGS4,2020,4,5490_4,3,5490_4_3,4,0.06,0.04,0.05,Ambient
5490,LL,SGS4A,SGS4,2020,4,5490_4,1,5490_4_1,1,0.06,0.05,0.055,Ambient
5490,LL,SGS4A,SGS4,2020,4,5490_4,1,5490_4_1,2,0.04,0.03,0.035,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,1,5490_5_1,1,0.05,0.06,0.055,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,1,5490_5_1,2,0.05,0.04,0.045,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,1,5490_5_1,3,0.05,0.05,0.05,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,2,5490_5_2,1,0.07,0.05,0.06,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,3,5490_5_3,1,0.05,0.03,0.04,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,3,5490_5_3,2,0.06,0.05,0.055,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,3,5490_5_3,3,0.04,0.05,0.045,Ambient
5490,LL,SGS4A,SGS4,2020,5,5490_5,3,5490_5_3,4,0.04,0.04,0.04,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,1,2611_5_1,1,0.07,0.05,0.06,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,1,2611_5_1,2,0.07,0.06,0.065,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,1,2611_5_1,3,0.06,0.04,0.05,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,2,2611_5_2,1,0.05,0.03,0.04,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,2,2611_5_2,2,0.1,0.05,0.075,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,2,2611_5_2,3,0.07,0.07,0.07,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,3,2611_5_3,1,0.06,0.03,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,3,2611_5_3,2,0.05,0.04,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,5,2611_5,3,2611_5_3,3,0.07,0.05,0.06,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,1,2611_10_1,1,0.04,0.05,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,1,2611_10_1,2,0.04,0.04,0.04,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,1,2611_10_1,3,0.04,0.03,0.035,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,1,2611_10_1,4,0.03,0.04,0.035,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,1,2611_10_1,5,0.05,0.03,0.04,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,1,0.04,0.03,0.035,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,2,0.05,0.04,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,3,0.05,0.04,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,4,0.06,0.04,0.05,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,5,0.06,0.04,0.05,Ambient
2611,LT,SGS4A,SGS4,2020,10,2611_10,2,2611_10_2,6,0.06,0.05,0.055,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,1,2611_1_1,1,0.06,0.06,0.06,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,1,2611_1_1,2,0.03,0.04,0.035,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,1,2611_1_1,3,0.05,0.05,0.05,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,1,2611_1_1,4,0.04,0.05,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,1,2611_1_1,5,0.05,0.04,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,2,2611_1_2,1,0.06,0.07,0.065,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,2,2611_1_2,2,0.03,0.04,0.035,Ambient
2611,LT,SGS4A,SGS4,2020,1,2611_1,2,2611_1_2,3,0.04,0.02,0.03,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,1,0.04,0.05,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,2,0.07,0.05,0.06,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,3,0.06,0.07,0.065,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,4,0.05,0.07,0.06,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,5,0.04,0.05,0.045,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,6,0.04,0.04,0.04,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,7,0.05,0.05,0.05,Ambient
2611,LT,SGS4A,SGS4,2020,11,2611_11,1,2611_11_1,8,0.04,0.04,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,1,0.07,0.07,0.07,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,2,0.05,0.05,0.05,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,3,0.06,0.05,0.055,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,4,0.05,0.06,0.055,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,5,0.03,0.02,0.025,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,6,0.02,0.03,0.025,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,7,0.02,0.02,0.02,Ambient
2609,LL,IHP1C,IHP1,2020,3,2609_3,1,2609_3_1,8,0.03,0.03,0.03,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,1,2609_7_1,1,0.02,0.03,0.025,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,1,2609_7_1,2,0.04,0.04,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,1,2609_7_1,3,0.03,0.03,0.03,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,1,2609_7_1,4,0.04,0.04,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,2,2609_7_2,1,0.05,0.03,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,2,2609_7_2,2,0.03,0.04,0.035,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,2,2609_7_2,3,0.04,0.04,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,7,2609_7,2,2609_7_2,4,0.03,0.04,0.035,Ambient
2609,LL,IHP1C,IHP1,2020,1,2609_1,1,2609_1_1,1,0.06,0.05,0.055,Ambient
2609,LL,IHP1C,IHP1,2020,1,2609_1,1,2609_1_1,2,0.04,0.04,0.04,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,1,0.03,0.04,0.035,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,2,0.04,0.05,0.045,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,3,0.04,0.03,0.035,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,4,0.09,0.06,0.075,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,5,0.08,0.05,0.065,Ambient
2609,LL,IHP1C,IHP1,2020,6,2609_6,1,2609_6_1,6,0.06,0.04,0.05,Ambient
5525,LL,SGS4A,SGS4,2020,2,5525_2,1,5525_2_1,1,0.03,0.03,0.03,Elevated
5525,LL,SGS4A,SGS4,2020,2,5525_2,1,5525_2_1,2,0.03,0.03,0.03,Elevated
